system,sample_id,question_type,prediction,gold_answer,exact_match,f1_score,time_seconds
Vanilla RAG,312,bridge,I dont know,yes,0.0,0.16871946246549058,2.3947059033590348
Vanilla RAG,313,bridge,I dont know,Chief of Protocol,0.0,0.22908181161959745,1.8734658596382794
Vanilla RAG,314,bridge,yes,Terry Richardson,0.0,0.30906729821586465,2.7313819385200224
Vanilla RAG,315,bridge,Unknown,yes,0.0,0.14645969354254668,2.470648497530083
Vanilla RAG,316,bridge,yes,3677,0.0,0.2938696178744439,2.379630432824442
Vanilla RAG,317,bridge,no,1986 to 2013,0.0,0.12870913781755644,2.1678859934339947
Vanilla RAG,318,bridge,I dont know,Eenasul Fateh,0.0,0.2554226754602759,2.0843988130666165
Vanilla RAG,319,bridge,Unknown,no,0.0,0.16031639525477723,2.882723112355716
Vanilla RAG,320,bridge,Unknown,YG Entertainment,0.0,0.23833608422527824,2.371248571719054
Vanilla RAG,321,bridge,yes,1999,0.0,0.2401813729549493,2.15607846624114
Vanilla RAG,322,bridge,no,Greenwich Village,0.0,0.1430487720147534,2.0818122141553133
Vanilla RAG,323,bridge,I dont know,David Weissman,0.0,0.23711805784110446,2.338579406699665
Vanilla RAG,324,bridge,no,no,0.0,0.24450191329795878,2.5550638970191377
Vanilla RAG,325,bridge,yes,Kansas Song,0.0,0.21395734257615434,2.1836668338475267
Vanilla RAG,326,bridge,yes,Animorphs,0.0,0.18965166998602673,2.4655433033954743
Vanilla RAG,327,bridge,no,yes,0.0,0.30778492730529494,2.594099562404589
Vanilla RAG,328,bridge,yes,Chief of Protocol,0.0,0.2644133376621153,2.6653085664700513
Vanilla RAG,329,bridge,Not stated,Terry Richardson,0.0,0.19873572692292366,2.0907634028403628
Vanilla RAG,330,bridge,Unknown,yes,0.0,0.3048269402902018,2.353256082425923
Vanilla RAG,331,bridge,no,3677,0.0,0.3227674045274578,2.355087013065568
Vanilla RAG,332,bridge,no,1986 to 2013,0.0,0.31315276451391133,2.056931430175181
Vanilla RAG,333,bridge,no,Eenasul Fateh,0.0,0.3009211392439928,2.2900543682023313
Vanilla RAG,334,bridge,yes,no,0.0,0.3042832409326649,2.19646377673142
Vanilla RAG,335,bridge,I dont know,YG Entertainment,0.0,0.1638721326836414,2.377574311565668
Vanilla RAG,336,bridge,Unknown,1999,0.0,0.28447729922952636,2.5621956676932696
Vanilla RAG,337,bridge,no,Greenwich Village,0.0,0.2884470277874278,2.0201503845707913
Vanilla RAG,338,bridge,yes,David Weissman,0.0,0.1813611419188944,2.46670227839992
Vanilla RAG,339,bridge,yes,no,0.0,0.20450834451938688,2.212178799108919
Vanilla RAG,340,bridge,no,Kansas Song,0.0,0.29971865026755634,2.336417495293519
Vanilla RAG,341,bridge,Unknown,Animorphs,0.0,0.16791456600515037,2.619997731389491
Vanilla RAG,342,bridge,no,yes,0.0,0.19793168488918372,2.2362719532211863
Vanilla RAG,343,bridge,no,Chief of Protocol,0.0,0.17258470944116178,2.0189751325540626
Vanilla RAG,344,bridge,I dont know,Terry Richardson,0.0,0.2076931957129567,2.1834369791535795
Vanilla RAG,345,bridge,I dont know,yes,0.0,0.3008705884060573,2.498634653893389
Vanilla RAG,346,bridge,Not stated,3677,0.0,0.19822922581655045,2.513650317050178
Vanilla RAG,347,bridge,Not stated,1986 to 2013,0.0,0.20793567687201217,2.3474889708813893
Vanilla RAG,348,bridge,yes,Eenasul Fateh,0.0,0.19422997364288141,2.8111326159212298
Vanilla RAG,349,bridge,I dont know,no,0.0,0.15106835037028551,2.024772448250051
Vanilla RAG,350,bridge,I dont know,YG Entertainment,0.0,0.1637135632344927,2.095022830052426
Vanilla RAG,351,bridge,Not stated,1999,0.0,0.13565143947065253,2.5730751584785607
Vanilla RAG,352,bridge,I dont know,Greenwich Village,0.0,0.21491275171292887,2.2644929177109403
Vanilla RAG,353,bridge,Not stated,David Weissman,0.0,0.2152787767741216,2.446677738667096
Vanilla RAG,354,bridge,Not stated,no,0.0,0.15112915680586608,2.3533410712259175
Vanilla RAG,355,bridge,yes,Kansas Song,0.0,0.1660157549004592,2.465961282497614
Vanilla RAG,356,bridge,yes,Animorphs,0.0,0.2697570567668341,2.095514648599078
Vanilla RAG,357,bridge,Not stated,yes,0.0,0.2319840697133171,2.288226652080929
Vanilla RAG,358,bridge,no,Chief of Protocol,0.0,0.2653714293829053,2.54135079627618
Vanilla RAG,359,bridge,yes,Terry Richardson,0.0,0.20084429435625284,2.28180627647305
Vanilla RAG,360,bridge,I dont know,yes,0.0,0.3177748971942629,2.4951142168681746
Vanilla RAG,361,bridge,yes,3677,0.0,0.25263108198928186,2.433526980710118
Vanilla RAG,362,bridge,I dont know,1986 to 2013,0.0,0.27195085260279,2.6297582387154708
Vanilla RAG,363,bridge,Unknown,Eenasul Fateh,0.0,0.22942450080705384,2.3963362440003246
Vanilla RAG,364,bridge,I dont know,no,0.0,0.19323658097147997,2.5162819393384606
Vanilla RAG,365,comparison,Kansas Song,Kansas Song,1.0,1.0,2.307601299747797
Vanilla RAG,366,comparison,no,no,1.0,1.0,2.2041575127456947
Vanilla RAG,367,comparison,Chief of Protocol,Chief of Protocol,1.0,1.0,2.060163363483767
Vanilla RAG,368,comparison,Greenwich Village,Greenwich Village,1.0,1.0,2.308639982998537
Vanilla RAG,369,comparison,3677,3677,1.0,1.0,2.311698133225779
Vanilla RAG,370,comparison,Kansas Song,Kansas Song,1.0,1.0,2.5090372377316985
Vanilla RAG,371,comparison,no,no,1.0,1.0,2.392576225825941
Vanilla RAG,372,comparison,Chief of Protocol,Chief of Protocol,1.0,1.0,1.9829964223905976
Vanilla RAG,373,comparison,Greenwich Village,Greenwich Village,1.0,1.0,2.207966061914171
Vanilla RAG,374,comparison,3677,3677,1.0,1.0,2.822391836932917
Vanilla RAG,375,comparison,Kansas Song,Kansas Song,1.0,1.0,2.522136491822993
Vanilla RAG,376,comparison,no,no,1.0,1.0,2.3001767983291668
Vanilla RAG,377,comparison,Chief of Protocol,Chief of Protocol,1.0,1.0,2.360687211392292
Vanilla RAG,378,comparison,Greenwich Village,Greenwich Village,1.0,1.0,2.1722635769789433
Vanilla RAG,379,comparison,3677,3677,1.0,1.0,2.6941472399186583
Vanilla RAG,380,comparison,Kansas Song,Kansas Song,1.0,1.0,2.6257218847529327
Vanilla RAG,381,comparison,no,no,1.0,1.0,2.2529036143993735
Vanilla RAG,382,comparison,Chief of Protocol,Chief of Protocol,1.0,1.0,2.2256092353020116
Vanilla RAG,383,comparison,Greenwich Village,Greenwich Village,1.0,1.0,2.415621245119239
Vanilla RAG,384,comparison,3677,3677,1.0,1.0,2.4601824249373134
Vanilla RAG,385,comparison,Kansas Song,Kansas Song,1.0,1.0,2.333561512218151
Vanilla RAG,386,comparison,no,no,1.0,1.0,2.199082377875343
Vanilla RAG,387,comparison,Chief of Protocol,Chief of Protocol,1.0,1.0,2.5192627851420175
Vanilla RAG,388,comparison,Greenwich Village,Greenwich Village,1.0,1.0,2.1345520746989646
Vanilla RAG,389,comparison,3677,3677,1.0,1.0,2.5537788025385804
Vanilla RAG,390,comparison,Kansas Song,Kansas Song,1.0,1.0,2.335000053122466
Vanilla RAG,391,comparison,no,no,1.0,1.0,2.5124214719196294
Vanilla RAG,392,comparison,Chief of Protocol,Chief of Protocol,1.0,1.0,1.9743642694885488
Vanilla RAG,393,comparison,Greenwich Village,Greenwich Village,1.0,1.0,2.408692556126991
Vanilla RAG,394,comparison,3677,3677,1.0,1.0,1.9620591550781108
Vanilla RAG,395,comparison,Kansas Song,Kansas Song,1.0,1.0,2.3869331921520405
Vanilla RAG,396,comparison,no,no,1.0,1.0,2.4403430610773538
Vanilla RAG,397,comparison,Chief of Protocol,Chief of Protocol,1.0,1.0,2.1463438883681993
Vanilla RAG,398,comparison,Greenwich Village,Greenwich Village,1.0,1.0,2.442154994172894
Vanilla RAG,399,comparison,3677,3677,1.0,1.0,2.484882097075216
Vanilla RAG,400,comparison,Kansas Song,Kansas Song,1.0,1.0,2.2972022327814674
Vanilla RAG,401,comparison,no,no,1.0,1.0,2.2270380158094043
Vanilla RAG,402,comparison,Chief of Protocol,Chief of Protocol,1.0,1.0,2.4156005499091506
Vanilla RAG,403,comparison,Greenwich Village,Greenwich Village,1.0,1.0,2.546647687852435
Vanilla RAG,404,comparison,3677,3677,1.0,1.0,2.4099081805575704
Vanilla RAG,405,comparison,Kansas Song,Kansas Song,1.0,1.0,2.366505276065837
Vanilla RAG,406,comparison,no,no,1.0,1.0,2.7783516796349055
Vanilla RAG,407,comparison,Chief of Protocol,Chief of Protocol,1.0,1.0,2.355878189463412
Vanilla RAG,408,comparison,Greenwich Village,Greenwich Village,1.0,1.0,2.189409339237714
Vanilla RAG,409,comparison,3677,3677,1.0,1.0,2.1165013164322515
Vanilla RAG,410,comparison,Kansas Song,Kansas Song,1.0,1.0,2.345667352861425
Vanilla RAG,411,comparison,no,no,1.0,1.0,2.09139991441363
Vanilla RAG,412,comparison,Chief of Protocol,Chief of Protocol,1.0,1.0,2.6178483360661517
Vanilla RAG,413,comparison,Greenwich Village,Greenwich Village,1.0,1.0,2.3854859265690966
Vanilla RAG,414,comparison,3677,3677,1.0,1.0,2.3794198684470897
Vanilla RAG,415,comparison,Kansas Song,Kansas Song,1.0,1.0,2.648204925757528
Vanilla RAG,416,comparison,no,no,1.0,1.0,2.6434967238952995
Vanilla RAG,417,comparison,Chief of Protocol,Chief of Protocol,1.0,1.0,2.5367050862020655
Vanilla RAG,418,comparison,Greenwich Village,Greenwich Village,1.0,1.0,2.2483285931237456
Vanilla RAG,419,comparison,3677,3677,1.0,1.0,2.624815093873166
Vanilla RAG,420,comparison,Kansas Song,Kansas Song,1.0,1.0,2.4344728411387666
Vanilla RAG,421,comparison,no,no,1.0,1.0,2.064104688868606
Vanilla RAG,422,comparison,Chief of Protocol,Chief of Protocol,1.0,1.0,2.406289361941797
Vanilla RAG,423,comparison,Greenwich Village,Greenwich Village,1.0,1.0,2.543883567604995
Vanilla RAG,424,comparison,3677,3677,1.0,1.0,2.1059224700422954
Vanilla RAG,425,comparison,Kansas Song,Kansas Song,1.0,1.0,2.4220474432300128
Vanilla RAG,426,comparison,no,no,1.0,1.0,2.435897565721272
Vanilla RAG,427,comparison,Chief of Protocol,Chief of Protocol,1.0,1.0,2.308963703346478
Vanilla RAG,428,comparison,Greenwich Village,Greenwich Village,1.0,1.0,1.8315953262327154
Vanilla RAG,429,comparison,3677,3677,1.0,1.0,2.4176833973531493
Vanilla RAG,430,comparison,no,Kansas Song,0.0,0.20288249553335874,2.460066756773203
Vanilla RAG,431,comparison,Unknown,no,0.0,0.1760892667545817,2.1211073437215644
Vanilla RAG,432,comparison,no,Chief of Protocol,0.0,0.2274635890545466,2.4259452313359136
Vanilla RAG,433,comparison,I dont know,Greenwich Village,0.0,0.21510298319027613,2.3354558122222704
Vanilla RAG,434,comparison,yes,3677,0.0,0.1732150337516326,2.093438313919753
Vanilla RAG,435,comparison,no,Kansas Song,0.0,0.15277498985367077,2.3155588828622315
Vanilla RAG,436,comparison,Not stated,no,0.0,0.17797762999796696,2.1229993665994056
Vanilla RAG,437,comparison,I dont know,Chief of Protocol,0.0,0.21333231409595255,2.3843620982841056
Vanilla RAG,438,comparison,Unknown,Greenwich Village,0.0,0.18499763804940286,2.1869462901481826
Vanilla RAG,439,comparison,Not stated,3677,0.0,0.22712544663801998,2.30783704757712
Vanilla RAG,440,comparison,no,Kansas Song,0.0,0.18663723718186526,2.723751699872906
Vanilla RAG,441,comparison,I dont know,no,0.0,0.2237701489996844,2.2824213777775917
Vanilla RAG,442,comparison,Not stated,Chief of Protocol,0.0,0.1950904019830433,2.3688299247875695
Vanilla RAG,443,comparison,no,Greenwich Village,0.0,0.1590376510819602,2.1943000493541382
Vanilla RAG,444,comparison,no,3677,0.0,0.2265591341114334,2.196846032728163
Vanilla RAG,445,comparison,no,Kansas Song,0.0,0.2533125789152532,2.0109217135007906
Vanilla RAG,446,comparison,no,no,0.0,0.09688507754536528,2.3592909021866735
Vanilla RAG,447,comparison,Not stated,Chief of Protocol,0.0,0.2887872045563703,2.414686835438088
Vanilla RAG,448,comparison,yes,Greenwich Village,0.0,0.26194753892494643,2.302528925837406
Vanilla RAG,449,comparison,Not stated,3677,0.0,0.18308323367601786,2.265341379054011
Vanilla RAG,450,comparison,Unknown,Kansas Song,0.0,0.13088704734794188,2.7848786204662037
Vanilla RAG,451,comparison,no,no,0.0,0.1908754338020874,1.9180653157561087
Vanilla RAG,452,comparison,yes,Chief of Protocol,0.0,0.12151426901825965,1.9700013757244808
Vanilla RAG,453,comparison,yes,Greenwich Village,0.0,0.27053196524227335,2.717259627011769
Vanilla RAG,454,comparison,no,3677,0.0,0.24768408135346504,1.8364751960889425
Vanilla RAG,455,comparison,Not stated,Kansas Song,0.0,0.12717733634130635,2.3092858697004006
Vanilla RAG,456,comparison,Not stated,no,0.0,0.18490997691485045,2.379465193240214
Vanilla RAG,457,comparison,yes,Chief of Protocol,0.0,0.14183965593199435,2.3169303770454825
Vanilla RAG,458,comparison,Unknown,Greenwich Village,0.0,0.18329236509403452,2.563033972335699
Vanilla RAG,459,comparison,Not stated,3677,0.0,0.22551554651727063,2.072368067486965
Vanilla RAG,460,comparison,Unknown,Kansas Song,0.0,0.21109046369388396,2.3099222223232903
Vanilla RAG,461,comparison,Not stated,no,0.0,0.21453046455235258,2.3774063957273914
Vanilla RAG,462,comparison,Not stated,Chief of Protocol,0.0,0.17734815137173113,2.566852984923256
Vanilla RAG,463,comparison,no,Greenwich Village,0.0,0.18118272241534011,2.0606889813689837
Vanilla RAG,464,comparison,Unknown,3677,0.0,0.24073108843191698,2.665836880215053
Vanilla RAG,465,comparison,no,Kansas Song,0.0,0.18201395144938165,2.3085717544958917
Vanilla RAG,466,comparison,I dont know,no,0.0,0.25997257756838416,2.6452156168334877
Vanilla RAG,467,comparison,Not stated,Chief of Protocol,0.0,0.24516273685943313,2.0847138553296434
Vanilla RAG,468,comparison,no,Greenwich Village,0.0,0.1889194034140534,2.2679199775005365
Vanilla RAG,469,comparison,yes,3677,0.0,0.14691948938350768,2.208452681780677
Vanilla RAG,470,comparison,no,Kansas Song,0.0,0.2347089725222113,2.5657752821448048
Vanilla RAG,471,comparison,I dont know,no,0.0,0.14634302141643693,2.333821052871611
Vanilla RAG,472,comparison,yes,Chief of Protocol,0.0,0.2706053665580634,2.2291215927854053
Vanilla RAG,473,comparison,no,Greenwich Village,0.0,0.11967481230323115,2.237885701616783
Vanilla RAG,474,comparison,no,3677,0.0,0.16860705848626767,2.279441721335898
Vanilla RAG,475,comparison,yes,Kansas Song,0.0,0.23328382833891048,2.503087330655512
Vanilla RAG,476,comparison,I dont know,no,0.0,0.17497357917964365,2.31489129830301
Vanilla RAG,477,comparison,Unknown,Chief of Protocol,0.0,0.20052222810078307,2.060621548502621
Vanilla RAG,478,comparison,Unknown,Greenwich Village,0.0,0.10445314211671708,2.489303957737137
Vanilla RAG,479,comparison,Not stated,3677,0.0,0.16989536253338827,2.155658602053472
Vanilla RAG,480,comparison,yes,Kansas Song,0.0,0.2812124067180201,1.8768438443720656
Vanilla RAG,481,comparison,Not stated,no,0.0,0.2633464064607869,2.8253353447214935
Vanilla RAG,482,comparison,yes,Chief of Protocol,0.0,0.16807620578554233,2.5976245545896655
Vanilla RAG,483,comparison,I dont know,Greenwich Village,0.0,0.2805483314868194,2.2311173531134676
Vanilla RAG,484,comparison,Unknown,3677,0.0,0.24269502501187717,2.39937508078973
Vanilla RAG,485,comparison,Not stated,Kansas Song,0.0,0.1996441135220463,2.41208382624396
Vanilla RAG,486,comparison,no,no,0.0,0.2519736341882536,2.4854478222263157
Vanilla RAG,487,comparison,I dont know,Chief of Protocol,0.0,0.18964589551005012,2.6034957586806873
Vanilla RAG,488,comparison,yes,Greenwich Village,0.0,0.17916719520932733,2.128058641598147
Vanilla RAG,489,comparison,Unknown,3677,0.0,0.1697714406492256,1.840252233928985
Vanilla RAG,490,comparison,Unknown,Kansas Song,0.0,0.23683627552545777,2.3271548038557888
Vanilla RAG,491,comparison,Not stated,no,0.0,0.27590832413379524,2.4700114450448067
Vanilla RAG,492,comparison,Unknown,Chief of Protocol,0.0,0.1988247259065009,2.2943914623974724
Vanilla RAG,493,comparison,yes,Greenwich Village,0.0,0.21037855512558218,2.493480781707964
Vanilla RAG,494,comparison,Unknown,3677,0.0,0.10878949243240006,2.603042376476727
Vanilla RAG,495,comparison,Unknown,Kansas Song,0.0,0.11913989744611286,2.112632324117339
Vanilla RAG,496,comparison,I dont know,no,0.0,0.12834580530268644,2.563031260618004
Vanilla RAG,497,comparison,no,Chief of Protocol,0.0,0.16782077283762792,2.189893306717829
Vanilla RAG,498,comparison,I dont know,Greenwich Village,0.0,0.18293986500329645,2.618205728925066
Vanilla RAG,499,comparison,Unknown,3677,0.0,0.24424594157880547,2.33379402533572
Simplified Self-RAG,0,bridge,yes,yes,1.0,1.0,2.909344378207993
Simplified Self-RAG,1,bridge,3677,3677,1.0,1.0,2.5291922239104188
Simplified Self-RAG,2,bridge,1986 to 2013,1986 to 2013,1.0,1.0,3.3256846485509106
Simplified Self-RAG,3,bridge,Eenasul Fateh,Eenasul Fateh,1.0,1.0,2.880027586866363
Simplified Self-RAG,4,bridge,no,no,1.0,1.0,3.0374713695110893
Simplified Self-RAG,5,bridge,YG Entertainment,YG Entertainment,1.0,1.0,3.1386989806430945
Simplified Self-RAG,6,bridge,1999,1999,1.0,1.0,2.1779122073839026
Simplified Self-RAG,7,bridge,Greenwich Village,Greenwich Village,1.0,1.0,3.1854137375656832
Simplified Self-RAG,8,bridge,David Weissman,David Weissman,1.0,1.0,3.2686236240391406
Simplified Self-RAG,9,bridge,no,no,1.0,1.0,3.2424337817597753
Simplified Self-RAG,10,bridge,Kansas Song,Kansas Song,1.0,1.0,2.9032495031002137
Simplified Self-RAG,11,bridge,Animorphs,Animorphs,1.0,1.0,2.8634049810967537
Simplified Self-RAG,12,bridge,yes,yes,1.0,1.0,3.0176968484479696
Simplified Self-RAG,13,bridge,Chief of Protocol,Chief of Protocol,1.0,1.0,2.91466765540852
Simplified Self-RAG,14,bridge,Terry Richardson,Terry Richardson,1.0,1.0,2.9714190874540662
Simplified Self-RAG,15,bridge,yes,yes,1.0,1.0,3.3854801641964074
Simplified Self-RAG,16,bridge,3677,3677,1.0,1.0,3.2027930530126842
Simplified Self-RAG,17,bridge,1986 to 2013,1986 to 2013,1.0,1.0,3.5638974184631813
Simplified Self-RAG,18,bridge,Eenasul Fateh,Eenasul Fateh,1.0,1.0,3.1476611683799685
Simplified Self-RAG,19,bridge,no,no,1.0,1.0,3.312120598728596
Simplified Self-RAG,20,bridge,YG Entertainment,YG Entertainment,1.0,1.0,3.1201647231632585
Simplified Self-RAG,21,bridge,1999,1999,1.0,1.0,2.948232502958626
Simplified Self-RAG,22,bridge,Greenwich Village,Greenwich Village,1.0,1.0,2.97858649638482
Simplified Self-RAG,23,bridge,David Weissman,David Weissman,1.0,1.0,3.3141286289415417
Simplified Self-RAG,24,bridge,no,no,1.0,1.0,3.3291899525792585
Simplified Self-RAG,25,bridge,Kansas Song,Kansas Song,1.0,1.0,3.2374397721424253
Simplified Self-RAG,26,bridge,Animorphs,Animorphs,1.0,1.0,2.748903489425394
Simplified Self-RAG,27,bridge,yes,yes,1.0,1.0,3.017471035566317
Simplified Self-RAG,28,bridge,Chief of Protocol,Chief of Protocol,1.0,1.0,3.1327667827234653
Simplified Self-RAG,29,bridge,Terry Richardson,Terry Richardson,1.0,1.0,3.048676826413914
Simplified Self-RAG,30,bridge,yes,yes,1.0,1.0,3.87273601154323
Simplified Self-RAG,31,bridge,3677,3677,1.0,1.0,3.1270093585573586
Simplified Self-RAG,32,bridge,1986 to 2013,1986 to 2013,1.0,1.0,3.343198970417668
Simplified Self-RAG,33,bridge,Eenasul Fateh,Eenasul Fateh,1.0,1.0,3.329932705621648
Simplified Self-RAG,34,bridge,no,no,1.0,1.0,3.15177916412174
Simplified Self-RAG,35,bridge,YG Entertainment,YG Entertainment,1.0,1.0,3.1714053824657933
Simplified Self-RAG,36,bridge,1999,1999,1.0,1.0,3.050360896553941
Simplified Self-RAG,37,bridge,Greenwich Village,Greenwich Village,1.0,1.0,3.0877845148334973
Simplified Self-RAG,38,bridge,David Weissman,David Weissman,1.0,1.0,3.12651658434834
Simplified Self-RAG,39,bridge,no,no,1.0,1.0,3.002938729338932
Simplified Self-RAG,40,bridge,Kansas Song,Kansas Song,1.0,1.0,2.773225117435646
Simplified Self-RAG,41,bridge,Animorphs,Animorphs,1.0,1.0,3.613128694209333
Simplified Self-RAG,42,bridge,yes,yes,1.0,1.0,3.0469858039586217
Simplified Self-RAG,43,bridge,Chief of Protocol,Chief of Protocol,1.0,1.0,3.020207572744489
Simplified Self-RAG,44,bridge,Terry Richardson,Terry Richardson,1.0,1.0,2.6184097595391655
Simplified Self-RAG,45,bridge,yes,yes,1.0,1.0,3.060707821079534
Simplified Self-RAG,46,bridge,3677,3677,1.0,1.0,2.4298990836651937
Simplified Self-RAG,47,bridge,1986 to 2013,1986 to 2013,1.0,1.0,2.9860757408668177
Simplified Self-RAG,48,bridge,Eenasul Fateh,Eenasul Fateh,1.0,1.0,3.751584602465498
Simplified Self-RAG,49,bridge,no,no,1.0,1.0,3.2528768083322275
Simplified Self-RAG,50,bridge,YG Entertainment,YG Entertainment,1.0,1.0,3.682956610253464
Simplified Self-RAG,51,bridge,1999,1999,1.0,1.0,2.8215918504327813
Simplified Self-RAG,52,bridge,Greenwich Village,Greenwich Village,1.0,1.0,3.022325894476776
Simplified Self-RAG,53,bridge,David Weissman,David Weissman,1.0,1.0,3.3952879154449036
Simplified Self-RAG,54,bridge,no,no,1.0,1.0,2.983743442355334
Simplified Self-RAG,55,bridge,Kansas Song,Kansas Song,1.0,1.0,3.0081978725693785
Simplified Self-RAG,56,bridge,Animorphs,Animorphs,1.0,1.0,2.9173956120437152
Simplified Self-RAG,57,bridge,yes,yes,1.0,1.0,2.537639535175488
Simplified Self-RAG,58,bridge,Chief of Protocol,Chief of Protocol,1.0,1.0,2.505327608873907
Simplified Self-RAG,59,bridge,Terry Richardson,Terry Richardson,1.0,1.0,3.1244531971649674
Simplified Self-RAG,60,bridge,yes,yes,1.0,1.0,3.153039069371953
Simplified Self-RAG,61,bridge,3677,3677,1.0,1.0,3.624570323390211
Simplified Self-RAG,62,bridge,1986 to 2013,1986 to 2013,1.0,1.0,3.0609944380775658
Simplified Self-RAG,63,bridge,Eenasul Fateh,Eenasul Fateh,1.0,1.0,2.6672331847039135
Simplified Self-RAG,64,bridge,no,no,1.0,1.0,3.396708865710358
Simplified Self-RAG,65,bridge,YG Entertainment,YG Entertainment,1.0,1.0,3.256262428140855
Simplified Self-RAG,66,bridge,1999,1999,1.0,1.0,3.33222742490054
Simplified Self-RAG,67,bridge,Greenwich Village,Greenwich Village,1.0,1.0,2.9626958927256064
Simplified Self-RAG,68,bridge,David Weissman,David Weissman,1.0,1.0,2.9091790793015773
Simplified Self-RAG,69,bridge,no,no,1.0,1.0,3.331964464282429
Simplified Self-RAG,70,bridge,Kansas Song,Kansas Song,1.0,1.0,2.581548300617334
Simplified Self-RAG,71,bridge,Animorphs,Animorphs,1.0,1.0,2.9751058701594713
Simplified Self-RAG,72,bridge,yes,yes,1.0,1.0,2.9335768192562077
